,Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,has_garage,has_vnr,has_bsmt,has_alley,has_fireplace,has_pool,has_fence,zone_C (all),zone_FV,zone_I (all),zone_RH,zone_RL,zone_RM,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,total_full_bath,total_half_bath
1029,1754,528275035,60,66.38445382608988,8063,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,924.0,924.0,GasA,5,1,SBrkr,948,742,0,1690,0,0,2,1,3,1,3,7,8,1,3,Attchd,2000,2,2,463.0,3,3,1.0,100,48,0,0,0,0,0,N/A,0,11,2007,WD ,181000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1030,1367,903475020,20,49.0,8235,Pave,N/A,IR1,HLS,4,1,Feedr,RRNn,1.0,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,LwQ,180.0,Rec,645.0,0.0,825.0,GasA,3,1,SBrkr,825,0,0,825,1,0,1,0,2,1,3,4,8,0,0,Detchd,1963,2,2,720.0,3,3,1.0,140,50,0,0,0,0,3,N/A,0,6,2008,WD ,125000,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1031,580,534125080,60,78.0,11700,Pave,N/A,Reg,Lvl,4,1,RRAn,Norm,2.0,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Rec,298.0,Unf,0.0,429.0,727.0,GasA,5,1,SBrkr,829,727,0,1556,0,0,1,1,4,1,3,8,8,0,0,Attchd,1968,1,2,441.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,5,2009,WD ,154000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1032,341,924152030,60,74.0,12961,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,2,GLQ,944.0,Unf,0.0,208.0,1152.0,GasA,5,1,SBrkr,1152,645,0,1797,1,0,2,1,3,1,4,7,8,1,2,Attchd,1993,3,2,616.0,3,3,1.0,162,312,0,0,0,0,0,N/A,0,3,2010,WD ,231000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1033,26,527403020,20,65.0,8450,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,BLQ,775.0,Unf,0.0,281.0,1056.0,GasA,5,1,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3,6,8,1,2,Attchd,1968,1,1,304.0,3,3,1.0,0,85,184,0,0,0,0,N/A,0,7,2010,WD ,142000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1034,2667,902400110,75,90.0,22950,Pave,N/A,IR2,Lvl,4,1,Artery,Norm,2.6666666666666665,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,2,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,5,1,SBrkr,1518,1518,572,3608,0,0,2,1,4,1,5,12,8,2,3,Detchd,1993,1,3,840.0,5,3,1.0,0,260,0,0,410,0,4,N/A,0,6,2006,WD ,475000,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
1035,2884,911370430,120,41.0,5748,Pave,N/A,IR1,HLS,4,2,Norm,Norm,1.0,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,4,3,PConc,5,3,4,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,5,1,SBrkr,1778,0,0,1778,2,0,2,0,2,1,5,5,8,1,4,Attchd,2005,3,2,495.0,3,3,1.0,123,53,0,0,153,0,0,N/A,0,2,2006,New,375000,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
1036,28,527425090,20,70.0,10500,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,ALQ,432.0,Unf,0.0,432.0,864.0,GasA,3,1,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,1,1,N/A,1978,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,N/A,0,4,2010,ConLI,115000,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1037,531,528488100,20,62.0,7500,Pave,Pave,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,410.0,Unf,0.0,811.0,1221.0,GasA,5,1,SBrkr,1221,0,0,1221,1,0,2,0,2,1,4,6,8,0,0,Attchd,2004,2,2,400.0,3,3,1.0,0,113,0,0,0,0,0,N/A,0,10,2009,WD ,185000,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
1038,2189,908228010,40,62.0,10042,Pave,N/A,Reg,Bnk,4,1,Norm,Norm,1.6666666666666667,6,8,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,LwQ,144.0,ALQ,278.0,238.0,660.0,GasA,3,1,SBrkr,740,125,0,865,1,0,1,0,2,1,3,4,8,1,4,Detchd,1920,1,1,216.0,3,3,1.0,0,0,84,0,0,0,0,N/A,0,8,2007,WD ,108500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1039,2508,533212110,160,24.0,2544,Pave,Pave,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,600.0,600.0,GasA,5,1,SBrkr,520,623,80,1223,0,0,2,1,2,1,4,4,8,0,0,Detchd,2005,2,2,480.0,3,3,1.0,0,166,0,0,0,0,0,N/A,0,7,2006,WD ,147400,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
1040,573,533223030,160,35.0,3768,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4,3,1,GLQ,549.0,Unf,0.0,142.0,691.0,GasA,5,1,SBrkr,713,739,0,1452,1,0,2,1,3,1,4,6,8,0,0,Detchd,1999,1,2,506.0,3,3,1.0,0,34,0,0,0,0,0,N/A,0,9,2009,WD ,156000,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
1041,1363,903455030,50,84.96683163651836,10320,Pave,Grvl,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,BrkTil,3,2,1,Unf,0.0,Unf,0.0,880.0,880.0,GasA,4,1,SBrkr,880,428,0,1308,0,0,2,0,2,1,3,6,8,0,0,Detchd,1950,1,2,400.0,2,2,1.0,0,0,117,0,0,0,0,N/A,0,4,2008,WD ,120000,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1042,487,528290030,80,61.0,9734,Pave,N/A,IR1,Lvl,4,1,RRAn,Norm,2.0,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,GLQ,241.0,Rec,113.0,30.0,384.0,GasA,5,1,SBrkr,744,630,0,1374,0,0,2,1,3,1,4,7,8,0,0,BuiltIn,2004,3,2,400.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,5,2009,WD ,167000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1043,1083,528228445,120,43.0,3182,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,4,1,GLQ,16.0,Unf,0.0,1330.0,1346.0,GasA,5,1,SBrkr,1504,0,0,1504,0,0,2,0,2,1,4,7,8,1,4,Attchd,2005,3,2,437.0,3,3,1.0,156,20,0,0,0,0,0,N/A,0,5,2008,WD ,191000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1044,1620,527110130,80,56.0,8872,Pave,N/A,IR1,HLS,4,1,Norm,Norm,2.0,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,384.0,384.0,GasA,4,1,SBrkr,754,630,0,1384,0,0,2,1,3,1,3,7,8,1,3,BuiltIn,1997,3,2,390.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,3,2007,WD ,161500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1045,1929,535181140,20,70.0,12198,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,3,Rec,780.0,Unf,0.0,424.0,1204.0,GasA,3,1,SBrkr,1411,0,0,1411,0,0,1,0,3,1,3,7,8,1,3,Attchd,1955,2,1,310.0,3,3,1.0,278,82,0,0,0,0,0,N/A,0,6,2007,COD,130000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1046,1820,532354010,20,80.0,8480,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,GLQ,630.0,Unf,0.0,340.0,970.0,GasA,3,1,SBrkr,970,0,0,970,1,0,1,0,2,1,3,5,8,0,0,Detchd,1996,1,2,624.0,3,3,1.0,0,24,0,0,192,0,0,N/A,0,7,2007,WD ,132500,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1047,1398,905300020,80,83.97884522214024,10200,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,4,3,3,ALQ,704.0,Unf,0.0,160.0,864.0,GasA,5,1,SBrkr,904,0,0,904,0,0,1,0,3,1,4,5,8,0,0,2Types,1979,1,3,912.0,3,3,1.0,143,0,0,0,0,0,3,N/A,0,6,2008,WD ,144000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1048,2177,908152180,90,70.57157352543207,9555,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,N/A,0.0,N/A,0.0,0.0,0.0,GasA,3,1,SBrkr,1100,1133,0,2233,0,0,2,1,5,2,3,11,8,0,0,Attchd,1979,3,2,579.0,3,4,1.0,0,0,0,0,0,0,0,N/A,0,2,2007,WD ,141000,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
1049,2144,907227100,20,60.0,7200,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3,3,1,Rec,385.0,Unf,0.0,0.0,385.0,GasA,4,1,SBrkr,875,0,0,875,0,0,1,0,3,1,4,5,8,0,0,Detchd,1975,1,2,728.0,3,3,1.0,352,0,0,0,0,0,0,N/A,0,10,2007,WD ,117000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1050,2697,903456090,190,60.0,6780,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,3,GLQ,490.0,Unf,0.0,30.0,520.0,GasA,4,0,SBrkr,520,0,234,754,1,0,1,0,2,1,3,5,8,0,0,N/A,1978,0,0,0.0,0,0,0.0,53,0,0,0,0,0,0,N/A,0,6,2006,WD ,84500,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
1051,1403,905401060,20,393.12539445716095,53227,Pave,N/A,IR1,Low,4,2,Norm,Norm,1.0,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,BLQ,1116.0,Unf,0.0,248.0,1364.0,GasA,5,1,SBrkr,1663,0,0,1663,1,0,1,0,2,1,4,6,7,2,4,Attchd,1954,3,2,529.0,3,3,1.0,224,137,0,0,0,0,0,N/A,0,3,2008,WD ,256000,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1052,596,534226120,20,70.0,9100,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,BLQ,338.0,Rec,466.0,121.0,925.0,GasA,5,1,SBrkr,925,0,0,925,0,1,1,0,2,1,3,5,8,0,0,Detchd,1965,1,1,429.0,3,3,1.0,0,0,0,0,0,0,2,N/A,0,7,2009,WD ,117500,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1053,922,909276200,50,130.0,9600,Pave,N/A,IR1,HLS,4,1,Norm,Norm,1.6666666666666667,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3,2,1,Rec,428.0,Unf,0.0,300.0,728.0,GasA,5,1,SBrkr,976,332,0,1308,1,0,1,1,2,1,3,7,6,2,3,Detchd,1940,1,1,256.0,3,3,1.0,0,70,0,0,0,0,0,N/A,0,6,2009,WD ,160000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1054,2065,905201080,20,81.0,14175,Pave,N/A,Reg,Bnk,4,2,PosA,Norm,1.0,5,5,1956,1998,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,Rec,386.0,ALQ,522.0,332.0,1240.0,GasA,4,1,SBrkr,1375,0,0,1375,1,0,1,0,3,1,3,6,8,1,4,Attchd,1956,1,1,323.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,12,2007,WD ,187000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1055,1710,528166150,60,110.0,14277,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,4,3,PConc,5,3,2,GLQ,938.0,Unf,0.0,379.0,1317.0,GasA,5,1,SBrkr,1217,1168,0,2385,1,0,2,1,3,1,4,7,8,1,4,Attchd,2003,3,3,818.0,3,3,1.0,192,228,0,0,0,0,0,N/A,0,1,2007,WD ,350000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1056,1034,527401130,90,60.0,9000,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,2.0,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,Unf,0.0,Unf,0.0,896.0,896.0,GasA,3,1,SBrkr,896,896,0,1792,0,0,2,2,4,2,3,8,8,0,0,Detchd,1982,1,2,480.0,3,3,1.0,0,45,0,0,0,0,0,N/A,0,6,2008,WD ,133000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
1057,1057,528110110,20,105.0,13693,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,4,3,PConc,5,3,4,GLQ,1728.0,BLQ,495.0,195.0,2418.0,GasA,5,1,SBrkr,2464,0,0,2464,1,0,2,1,4,1,5,9,8,1,5,Attchd,2007,3,3,650.0,3,3,1.0,358,78,0,0,0,0,0,N/A,0,8,2008,WD ,417500,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1058,470,528228295,120,51.0,3635,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4,3,1,ALQ,988.0,Unf,0.0,398.0,1386.0,GasA,5,1,SBrkr,1569,0,0,1569,0,1,2,0,1,1,4,7,8,1,3,Attchd,2007,2,3,660.0,3,3,1.0,143,20,0,0,0,0,0,N/A,0,5,2009,WD ,175900,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
1059,819,906340100,20,84.0,10933,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,5,3,PConc,5,3,4,GLQ,1021.0,Unf,0.0,534.0,1555.0,GasA,5,1,SBrkr,1680,0,0,1680,1,0,1,1,1,1,5,8,8,1,4,Attchd,2009,3,3,1138.0,3,3,1.0,185,24,0,0,0,0,0,N/A,0,7,2009,New,323262,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1060,2160,907405130,20,65.0,8450,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,GLQ,699.0,Unf,0.0,638.0,1337.0,GasA,5,1,SBrkr,1337,0,0,1337,1,0,2,0,3,1,4,6,8,0,0,Attchd,2003,2,2,531.0,3,3,1.0,0,39,0,0,0,0,0,N/A,0,10,2007,WD ,185000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1061,2552,534430050,30,60.0,8550,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,BLQ,574.0,Unf,0.0,242.0,816.0,GasA,5,1,SBrkr,816,0,0,816,1,0,1,0,2,1,3,4,8,1,2,Attchd,1949,1,1,240.0,3,3,1.0,228,0,40,0,0,0,3,N/A,0,7,2006,WD ,129800,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1062,41,528120100,20,95.0,12182,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.0,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,2,BLQ,1201.0,Unf,0.0,340.0,1541.0,GasA,5,1,SBrkr,1541,0,0,1541,0,0,2,0,3,1,4,7,8,1,4,Attchd,2005,2,2,532.0,3,3,1.0,0,70,0,0,0,0,0,N/A,0,5,2010,New,220000,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1063,742,903231030,50,51.0,6120,Pave,N/A,Reg,Lvl,4,1,Norm,Norm,1.6666666666666667,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,884.0,884.0,GasA,5,1,SBrkr,989,584,0,1573,0,0,1,0,3,1,4,6,8,0,0,Detchd,1935,1,1,240.0,3,3,1.0,0,0,54,0,120,0,0,N/A,0,7,2009,WD ,133000,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1064,686,535454100,50,60.0,10800,Pave,N/A,Reg,Lvl,4,1,Artery,Norm,1.6666666666666667,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,832.0,832.0,GasA,3,1,FuseF,832,629,0,1461,0,0,2,0,4,1,3,6,8,0,0,Detchd,1949,1,1,384.0,3,3,1.0,0,204,0,0,0,0,0,N/A,0,8,2009,WD ,133500,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1065,314,914478110,90,94.24314790000138,12760,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,1.0,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,1958.0,1958.0,GasA,3,1,SBrkr,2048,0,0,2048,0,0,3,0,5,2,3,9,8,0,0,2Types,1976,1,2,776.0,3,3,1.0,0,0,0,0,0,0,0,N/A,0,3,2010,ConLD,170000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
1066,1630,527165170,60,56.5385029133629,7655,Pave,N/A,IR1,Lvl,4,1,Norm,Norm,2.0,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,903.0,903.0,GasA,4,1,SBrkr,910,732,0,1642,0,0,2,1,3,1,3,7,8,1,3,Attchd,1993,2,2,392.0,3,3,1.0,290,84,0,0,0,0,0,N/A,0,7,2007,WD ,168000,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
